Location,Bedroom,Total_Sqft,Bathroom,Price,Price/Sqft
Thanisandra,3,1801.0,3.0,11500000,6385.34
Thanisandra,4,3671.0,4.0,22000000,5992.92
Thanisandra,2,1110.0,2.0,4650000,4189.19
Thanisandra,2,1305.0,2.0,9000000,6896.55
Thanisandra,3,1965.0,4.0,12500000,6361.32
Thanisandra,3,1573.0,3.0,10000000,6357.28
Thanisandra,3,1533.0,3.0,7588500,4950.1
Thanisandra,4,2259.0,3.0,11200000,4957.95
Thanisandra,4,1917.0,4.0,13000000,6781.43
Thanisandra,2,1226.0,2.0,6559000,5349.92
Thigalarapalya,3,2072.0,4.0,14200000,6853.28
Thigalarapalya,2,1297.0,2.0,10300000,7941.4
Thigalarapalya,2,1418.0,2.0,9500000,6699.58
Thigalarapalya,3,2072.0,4.0,15000000,7239.38
Thigalarapalya,2,1418.0,2.0,10300000,7263.75
Thigalarapalya,2,1418.0,2.0,10100000,7122.71
Thigalarapalya,2,1418.0,2.0,10400000,7334.27
Thigalarapalya,3,2072.0,4.0,13900000,6708.49
Thigalarapalya,4,3122.0,5.0,22500000,7206.92
Thigalarapalya,2,1418.0,2.0,10300000,7263.75
Thigalarapalya,3,2072.0,4.0,15900000,7673.75
Thigalarapalya,3,2072.0,4.0,14700000,7094.59
Thigalarapalya,2,1418.0,2.0,10600000,7475.32
Thigalarapalya,3,2215.0,4.0,15600000,7042.89
Thigalarapalya,2,1418.0,2.0,10400000,7334.27
Thigalarapalya,2,1418.0,2.0,10500000,7404.8
Thigalarapalya,2,1418.0,2.0,10400000,7334.27
Thigalarapalya,3,2072.0,4.0,13900000,6708.49
Thigalarapalya,3,2215.0,4.0,16000000,7223.48
Thigalarapalya,2,1418.0,2.0,10600000,7475.32
Thigalarapalya,3,2072.0,4.0,15500000,7480.69
Thigalarapalya,3,1830.0,4.0,13500000,7377.05
Thigalarapalya,2,1418.0,2.0,10500000,7404.8
Thigalarapalya,3,2072.0,4.0,16000000,7722.01
Thigalarapalya,3,2215.0,4.0,15000000,6772.01
Thigalarapalya,3,2215.0,4.0,15400000,6952.6
Thigalarapalya,3,2072.0,4.0,15200000,7335.91
Thigalarapalya,3,2072.0,4.0,16000000,7722.01
Thigalarapalya,3,2072.0,4.0,15500000,7480.69
Thigalarapalya,3,2072.0,4.0,15300000,7384.17
Thigalarapalya,3,2215.0,4.0,15000000,6772.01
Thigalarapalya,3,2072.0,4.0,15700000,7577.22
Thigalarapalya,2,1418.0,2.0,10500000,7404.8
Thigalarapalya,4,3362.0,5.0,24900000,7406.31
Thigalarapalya,3,1830.0,3.0,13300000,7267.76
Thigalarapalya,3,2215.0,4.0,15400000,6952.6
Thigalarapalya,4,4190.0,4.0,32500000,7756.56
Thigalarapalya,3,2215.0,4.0,15700000,7088.04
Thigalarapalya,3,2072.0,4.0,15100000,7287.64
Thigalarapalya,4,4303.0,5.0,30000000,6971.88
Thigalarapalya,2,1400.0,2.0,10500000,7500.0
Thigalarapalya,3,2215.0,4.0,16200000,7313.77
Thigalarapalya,2,1297.0,2.0,9800000,7555.9
Thigalarapalya,3,2215.0,4.0,15200000,6862.3
Thubarahalli,4,3800.0,4.0,23900000,6289.47
Thubarahalli,2,1200.0,2.0,7800000,6500.0
Thubarahalli,2,1128.0,2.0,7500000,6648.94
Thubarahalli,2,1185.0,2.0,6500000,5485.23
Thubarahalli,2,975.0,2.0,5500000,5641.03
Thubarahalli,2,1330.0,2.0,7500000,5639.1
Thubarahalli,2,1085.0,2.0,7000000,6451.61
Thubarahalli,2,1216.0,2.0,8000000,6578.95
Thubarahalli,2,1200.0,2.0,7900000,6583.33
Thubarahalli,2,1200.0,2.0,8000000,6666.67
Thubarahalli,2,1200.0,2.0,7955000,6629.17
Thubarahalli,3,1540.0,3.0,9000000,5844.16
Thubarahalli,3,2625.0,3.0,17500000,6666.67
Thubarahalli,2,975.0,2.0,5000000,5128.21
Thubarahalli,3,1540.0,3.0,9000000,5844.16
Thubarahalli,3,1584.0,3.0,10100000,6376.26
Thyagaraja Nagar,1,800.0,1.0,10000000,12500.0
Thyagaraja Nagar,5,2000.0,4.0,14500000,7250.0
Thyagaraja Nagar,3,1270.0,2.0,9525000,7500.0
Thyagaraja Nagar,2,1040.0,2.0,6800000,6538.46
Tindlu,3,1500.0,2.0,8700000,5800.0
Tindlu,7,7500.0,7.0,40000000,5333.33
Tindlu,3,1357.0,2.0,6500000,4789.98
Tindlu,3,1500.0,3.0,8700000,5800.0
Tindlu,3,1370.07,3.0,6500000,4744.28
Tindlu,2,1165.0,2.0,5980000,5133.05
Tindlu,2,1050.0,2.0,5500000,5238.1
Tindlu,2,1100.0,2.0,5500000,5000.0
Tumkur Road,3,1500.0,3.0,9500000,6333.33
Tumkur Road,3,1779.0,3.0,11200000,6295.67
Tumkur Road,3,1586.0,3.0,10000000,6305.17
Tumkur Road,2,1098.0,2.0,7200000,6557.38
Tumkur Road,3,1354.0,3.0,9000000,6646.97
Tumkur Road,3,1240.0,2.0,8400000,6774.19
Tumkur Road,2,1239.0,2.0,8200000,6618.24
Tumkur Road,2,1246.0,2.0,8200000,6581.06
Tumkur Road,3,1500.0,3.0,10000000,6666.67
Tumkur Road,3,1789.0,3.0,9800000,5477.92
Tumkur Road,3,1416.0,3.0,9400000,6638.42
Tumkur Road,2,1027.0,2.0,6000000,5842.26
Tumkur Road,2,1027.0,2.0,6862000,6681.6
Tumkur Road,3,1459.0,2.0,9500000,6511.31
Tumkur Road,2,992.0,2.0,6000000,6048.39
Tumkur Road,2,1066.0,2.0,5250000,4924.95
Tumkur Road,3,1240.0,2.0,7900000,6370.97
Tumkur Road,3,1441.0,2.0,9500000,6592.64
Tumkur Road,3,1240.0,2.0,8300000,6693.55
Tumkur Road,2,1027.0,2.0,6700000,6523.86
Tumkur Road,3,1060.0,2.0,5830000,5500.0
Tumkur Road,3,1354.0,3.0,8586000,6341.21
Ulsoor,3,2135.0,3.0,21500000,10070.26
Ulsoor,2,1275.0,2.0,12000000,9411.76
Ulsoor,3,1020.0,3.0,11000000,10784.31
Ulsoor,2,1200.0,2.0,6000000,5000.0
Ulsoor,2,1180.0,2.0,10000000,8474.58
Ulsoor,3,1340.0,3.0,9000000,6716.42
Ulsoor,3,1500.0,2.0,12500000,8333.33
Ulsoor,3,2000.0,3.0,18500000,9250.0
Ulsoor,2,1255.0,2.0,12000000,9561.75
Ulsoor,3,1685.0,4.0,18500000,10979.23
Ulsoor,4,2500.0,4.0,17000000,6800.0
Ulsoor,3,2135.0,3.0,17000000,7962.53
Ulsoor,2,1160.0,2.0,13000000,11206.9
Uttarahalli,3,1440.0,2.0,6200000,4305.56
Uttarahalli,2,1143.0,2.0,4500000,3937.01
Uttarahalli,2,1020.0,2.0,4500000,4411.76
Uttarahalli,2,1286.0,2.0,6300000,4898.91
Uttarahalli,2,1101.0,2.0,4500000,4087.19
Uttarahalli,2,1345.0,2.0,6700000,4981.41
Uttarahalli,3,1135.0,2.0,3972999,3500.44
Uttarahalli,3,1540.0,3.0,5000000,3246.75
Uttarahalli,2,1175.0,2.0,4700000,4000.0
Uttarahalli,3,1390.0,2.0,6255000,4500.0
Uttarahalli,3,1330.0,2.0,5600000,4210.53
Uttarahalli,2,1008.0,2.0,4500000,4464.29
Uttarahalli,3,1390.0,2.0,6047000,4350.36
Uttarahalli,3,1617.0,3.0,6668000,4123.69
Uttarahalli,2,1150.0,2.0,4900000,4260.87
Uttarahalli,3,1330.0,2.0,5600000,4210.53
Uttarahalli,2,1200.0,2.0,4400000,3666.67
Uttarahalli,3,1385.0,2.0,4848000,3500.36
Uttarahalli,3,1330.0,2.0,4655000,3500.0
Uttarahalli,2,882.0,2.0,3000000,3401.36
Uttarahalli,2,993.0,2.0,3971000,3998.99
Uttarahalli,2,1045.0,2.0,4500000,4306.22
Uttarahalli,2,850.0,2.0,3793000,4462.35
Uttarahalli,3,1330.0,2.0,4700000,3533.83
Uttarahalli,6,3600.0,6.0,12000000,3333.33
Uttarahalli,3,1788.0,3.0,9834000,5500.0
Uttarahalli,3,1345.0,2.0,5700000,4237.92
Uttarahalli,2,1089.0,2.0,4355000,3999.08
Uttarahalli,3,1330.0,2.0,4655000,3500.0
Uttarahalli,2,1279.0,2.0,4800000,3752.93
Uttarahalli,3,1845.0,2.0,6827000,3700.27
Uttarahalli,3,1425.0,2.0,6400000,4491.23
Uttarahalli,2,1155.0,2.0,4042000,3499.57
Uttarahalli,2,1050.0,2.0,4200000,4000.0
Uttarahalli,3,1300.0,2.0,5500000,4230.77
Uttarahalli,3,1250.0,2.0,5500000,4400.0
Uttarahalli,3,1700.0,3.0,8800000,5176.47
Uttarahalli,3,1200.0,3.0,5000000,4166.67
Uttarahalli,2,1085.0,2.0,4300000,3963.13
Uttarahalli,3,1350.0,2.0,5300000,3925.93
Uttarahalli,2,1175.0,2.0,4700000,4000.0
Uttarahalli,3,1689.28,3.0,9120000,5398.75
Uttarahalli,2,1175.0,2.0,4700000,4000.0
Uttarahalli,2,1137.0,2.0,6300000,5540.9
Uttarahalli,3,1215.0,2.0,5285000,4349.79
Uttarahalli,3,1312.5,3.0,5119000,3900.19
Uttarahalli,2,1325.0,2.0,5300000,4000.0
Uttarahalli,3,1300.0,2.0,6000000,4615.38
Uttarahalli,2,850.0,2.0,3500000,4117.65
Uttarahalli,3,1627.86,3.0,8800000,5405.87
Uttarahalli,3,1490.0,2.0,5960000,4000.0
Uttarahalli,3,1360.0,2.0,6120000,4500.0
Uttarahalli,1,661.0,1.0,3600000,5446.29
Uttarahalli,2,1134.0,2.0,4536000,4000.0
Uttarahalli,3,1350.0,2.0,4724000,3499.26
Uttarahalli,3,1320.0,2.0,5544000,4200.0
Uttarahalli,3,1390.0,2.0,6116000,4400.0
Uttarahalli,2,1090.0,2.0,4500000,4128.44
Uttarahalli,2,1050.0,2.0,4200000,4000.0
Uttarahalli,2,1123.0,2.0,4800000,4274.27
Uttarahalli,3,1329.0,2.0,5600000,4213.69
Uttarahalli,2,938.0,2.0,3500000,3731.34
Uttarahalli,3,1345.0,2.0,4700000,3494.42
Uttarahalli,3,1285.0,2.0,4498000,3500.39
Uttarahalli,2,1100.0,1.0,4500000,4090.91
Uttarahalli,2,1125.0,2.0,4700000,4177.78
Uttarahalli,3,1300.0,2.0,4700000,3615.38
Uttarahalli,3,1685.0,3.0,8500000,5044.51
Uttarahalli,3,1390.0,2.0,6255000,4500.0
Uttarahalli,3,1490.0,2.0,5960000,4000.0
Uttarahalli,2,1180.0,2.0,4129999,3500.0
Uttarahalli,2,1380.0,2.0,4200000,3043.48
Uttarahalli,3,1737.0,2.0,9500000,5469.2
Uttarahalli,3,1385.0,2.0,4848000,3500.36
Uttarahalli,2,1160.0,2.0,4500000,3879.31
Uttarahalli,3,1280.0,2.0,6000000,4687.5
Uttarahalli,3,1480.0,2.0,5800000,3918.92
Uttarahalli,2,1190.0,2.0,5355000,4500.0
Uttarahalli,3,1330.0,2.0,5700000,4285.71
Uttarahalli,3,1560.0,3.0,7400000,4743.59
Uttarahalli,3,1250.0,2.0,5000000,4000.0
Uttarahalli,2,1125.0,2.0,4800000,4266.67
Uttarahalli,3,1320.0,2.0,5544000,4200.0
Uttarahalli,3,1255.0,2.0,5019000,3999.2
Uttarahalli,2,1160.0,2.0,4060000,3500.0
Uttarahalli,3,1255.0,2.0,5019000,3999.2
Uttarahalli,2,1065.0,2.0,4259000,3999.06
Uttarahalli,2,1075.0,2.0,4676000,4349.77
Uttarahalli,2,1155.0,2.0,4060000,3515.15
Uttarahalli,3,1065.0,2.0,4259000,3999.06
Uttarahalli,3,1360.0,2.0,4759000,3499.26
Uttarahalli,3,1215.0,2.0,5285000,4349.79
Uttarahalli,3,1590.0,3.0,5800000,3647.8
Uttarahalli,2,1180.0,2.0,4129999,3500.0
Uttarahalli,3,1350.0,2.0,4724000,3499.26
Uttarahalli,3,1250.0,2.0,5000000,4000.0
Uttarahalli,2,1002.0,2.0,4008000,4000.0
Uttarahalli,2,1002.0,2.0,4008000,4000.0
Uttarahalli,2,1075.0,2.0,4000000,3720.93
Uttarahalli,3,1580.0,3.0,6000000,3797.47
Uttarahalli,2,1155.0,2.0,4043000,3500.43
Uttarahalli,3,1650.0,2.0,5000000,3030.3
Uttarahalli,2,1025.0,2.0,3588000,3500.49
Uttarahalli,2,1125.0,2.0,4765000,4235.56
Uttarahalli,2,1300.0,2.0,5500000,4230.77
Uttarahalli,2,1025.0,2.0,3588000,3500.49
Uttarahalli,2,980.0,2.0,4500000,4591.84
Uttarahalli,2,1125.0,2.0,4700000,4177.78
Uttarahalli,3,1135.0,2.0,3972999,3500.44
Uttarahalli,3,1350.0,2.0,4724000,3499.26
Uttarahalli,3,1250.0,2.0,5000000,4000.0
Uttarahalli,3,1250.0,2.0,5000000,4000.0
Uttarahalli,2,1175.0,2.0,4700000,4000.0
Uttarahalli,3,1360.0,2.0,4759000,3499.26
Uttarahalli,3,1360.0,2.0,4759000,3499.26
Uttarahalli,3,1525.0,2.0,6282000,4119.34
Uttarahalli,3,1265.0,2.0,6500000,5138.34
Uttarahalli,3,1590.0,3.0,5700000,3584.91
Uttarahalli,3,1330.0,2.0,4655000,3500.0
Uttarahalli,2,1213.0,2.0,4800000,3957.13
Uttarahalli,3,1475.0,2.0,5900000,4000.0
Uttarahalli,2,900.0,2.0,3500000,3888.89
Uttarahalli,2,1065.0,2.0,4260000,4000.0
Uttarahalli,3,1330.0,2.0,4655000,3500.0
Uttarahalli,3,1250.0,2.0,5000000,4000.0
Uttarahalli,2,1125.0,2.0,4700000,4177.78
Uttarahalli,3,1270.0,2.0,5525000,4350.39
Uttarahalli,3,1270.0,2.0,5525000,4350.39
Uttarahalli,2,1107.0,2.0,4500000,4065.04
Uttarahalli,2,1200.0,2.0,5500000,4583.33
Uttarahalli,3,1330.0,2.0,4645000,3492.48
Uttarahalli,3,1460.0,3.0,7600000,5205.48
Uttarahalli,3,1500.0,3.0,6800000,4533.33
Uttarahalli,2,1120.0,2.0,5000000,4464.29
Uttarahalli,2,1150.0,2.0,4600000,4000.0
Uttarahalli,3,1330.0,2.0,5800000,4360.9
Uttarahalli,3,1590.0,3.0,5700000,3584.91
Uttarahalli,2,1050.0,2.0,4200000,4000.0
Uttarahalli,2,1125.0,2.0,4800000,4266.67
Uttarahalli,4,4500.0,4.0,15000000,3333.33
Uttarahalli,3,1345.0,2.0,5700000,4237.92
Uttarahalli,3,1345.0,2.0,5700000,4237.92
Uttarahalli,3,1490.0,2.0,5960000,4000.0
Uttarahalli,2,1000.0,2.0,5200000,5200.0
Uttarahalli,2,1037.0,2.0,3600000,3471.55
Uttarahalli,3,1245.0,2.0,4358000,3500.4
Uttarahalli,2,1000.0,2.0,3950000,3950.0
Uttarahalli,2,1125.0,1.0,4500000,4000.0
Uttarahalli,3,1308.0,2.0,5300000,4051.99
Uttarahalli,2,1160.0,2.0,4058000,3498.28
Uttarahalli,2,1123.0,2.0,6000000,5342.83
Uttarahalli,3,1590.0,3.0,5700000,3584.91
Uttarahalli,2,1000.0,2.0,3500000,3500.0
Uttarahalli,3,1330.0,2.0,5700000,4285.71
Uttarahalli,2,1125.0,2.0,4700000,4177.78
Uttarahalli,2,1165.0,1.0,4209000,3612.88
Uttarahalli,2,1260.0,2.0,5500000,4365.08
Uttarahalli,2,1284.0,2.0,5336000,4155.76
Uttarahalli,2,1150.0,2.0,4599000,3999.13
Uttarahalli,3,1385.0,2.0,4848000,3500.36
Uttarahalli,3,1290.0,2.0,5612000,4350.39
Uttarahalli,3,1328.0,2.0,5600000,4216.87
Uttarahalli,2,1040.0,2.0,3640000,3500.0
Uttarahalli,3,1290.0,2.0,5612000,4350.39
Uttarahalli,3,1590.0,3.0,5700000,3584.91
Uttarahalli,2,1075.0,2.0,4676000,4349.77
Uttarahalli,3,1345.0,2.0,5700000,4237.92
Varthur,2,1160.0,2.0,4400000,3793.1
Varthur,2,1385.0,2.0,8000000,5776.17
Varthur,3,1535.0,3.0,6598999,4299.02
Varthur,2,1024.0,2.0,4200000,4101.56
Varthur,2,1125.0,2.0,4000000,3555.56
Varthur,2,1112.0,2.0,4000000,3597.12
Varthur,2,1055.0,2.0,4535000,4298.58
Varthur,2,1280.0,2.0,6500000,5078.12
Varthur,2,977.0,2.0,3600000,3684.75
Varthur,3,1250.0,3.0,7100000,5680.0
Varthur,3,1200.0,3.0,6775000,5645.83
Varthur,2,1111.0,2.0,4188000,3769.58
Varthur,2,1140.0,2.0,5550000,4868.42
Varthur,2,1012.0,2.0,5900000,5830.04
Varthur,2,1140.0,2.0,3990000,3500.0
Varthur,2,1090.0,2.0,4800000,4403.67
Varthur,3,1450.0,3.0,7100000,4896.55
Varthur,2,1210.0,2.0,6000000,4958.68
Varthur,2,1070.0,2.0,4600000,4299.07
Varthur,3,1360.0,2.0,8500000,6250.0
Varthur,2,965.0,2.0,3400000,3523.32
Varthur,2,1120.0,2.0,4424000,3950.0
Varthur,3,1395.0,2.0,7900000,5663.08
Varthur,2,1085.0,2.0,4500000,4147.47
Varthur,2,1250.0,2.0,4700000,3760.0
Varthur,3,1200.0,3.0,6838000,5698.33
Varthur,3,1520.0,2.0,6100000,4013.16
Varthur,2,1155.0,2.0,6000000,5194.81
Varthur,2,1035.0,2.0,6000000,5797.1
Varthur,2,1155.0,2.0,3900000,3376.62
Varthur,2,1180.0,2.0,5500000,4661.02
Varthur,3,1520.0,2.0,6000000,3947.37
Varthur,2,1738.0,2.0,5735000,3299.77
Varthur,2,1045.0,2.0,4065000,3889.95
Varthur,2,1155.0,2.0,3900000,3376.62
Varthur,3,1615.0,3.0,6943000,4299.07
Varthur,2,1210.0,2.0,6415000,5301.65
Varthur,3,1737.0,2.0,5732000,3299.94
Varthur,2,1105.0,2.0,3800000,3438.91
Varthur,3,1560.0,3.0,9000000,5769.23
Varthur,2,1760.0,2.0,8500000,4829.55
Varthur,2,1210.0,2.0,5400000,4462.81
Varthur,2,1112.0,2.0,4000000,3597.12
Varthur,3,1600.0,3.0,6320000,3950.0
Varthur,2,1000.0,1.0,6500000,6500.0
Varthur,3,1665.0,3.0,7158000,4299.1
Varthur Road,2,900.0,2.0,2700000,3000.0
Varthur Road,2,1277.0,2.0,5900000,4620.2
Varthur Road,3,1247.0,2.0,5800000,4651.16
Varthur Road,2,1050.0,2.0,4270000,4066.67
Varthur Road,2,1255.0,2.0,5276000,4203.98
Varthur Road,3,1033.0,2.0,3047000,2949.66
Varthur Road,2,1033.0,2.0,3200000,3097.77
Varthur Road,2,1140.0,2.0,4911000,4307.89
Varthur Road,2,850.0,2.0,2540000,2988.24
Vasanthapura,2,1022.0,2.0,4000000,3913.89
Vasanthapura,2,1135.0,2.0,3972999,3500.44
Vasanthapura,2,995.0,2.0,3482000,3499.5
Vasanthapura,2,995.0,2.0,3482000,3499.5
Vasanthapura,2,1037.0,2.0,3628000,3498.55
Vasanthapura,2,978.0,2.0,3422000,3498.98
Vasanthapura,2,1037.0,2.0,3628000,3498.55
Vidyaranyapura,2,1440.0,2.0,9500000,6597.22
Vidyaranyapura,2,1062.0,2.0,3800000,3578.15
Vidyaranyapura,2,1200.0,2.0,5500000,4583.33
Vidyaranyapura,4,1200.0,4.0,9000000,7500.0
Vidyaranyapura,3,1485.0,2.0,6700000,4511.78
Vidyaranyapura,2,1060.0,2.0,5500000,5188.68
Vidyaranyapura,2,1100.0,2.0,5400000,4909.09
Vidyaranyapura,3,1440.0,2.0,7000000,4861.11
Vidyaranyapura,2,1100.0,2.0,5400000,4909.09
Vidyaranyapura,2,1000.0,2.0,3500000,3500.0
Vidyaranyapura,3,1560.0,3.0,6800000,4358.97
Vidyaranyapura,2,1120.0,2.0,7000000,6250.0
Vidyaranyapura,2,945.0,2.0,4000000,4232.8
Vidyaranyapura,2,1100.0,2.0,5400000,4909.09
Vidyaranyapura,3,1200.0,2.0,6500000,5416.67
Vidyaranyapura,2,1200.0,2.0,5200000,4333.33
Vidyaranyapura,2,1050.0,2.0,5000000,4761.9
Vidyaranyapura,2,1188.0,2.0,5000000,4208.75
Vidyaranyapura,3,1100.0,2.0,7500000,6818.18
Vidyaranyapura,3,1100.0,2.0,7200000,6545.45
Vidyaranyapura,4,2400.0,5.0,13500000,5625.0
Vidyaranyapura,2,1100.0,2.0,4100000,3727.27
Vidyaranyapura,2,1200.0,2.0,6050000,5041.67
Vidyaranyapura,2,1200.0,2.0,4200000,3500.0
Vijayanagar,3,1704.0,3.0,11000000,6455.4
Vijayanagar,3,1933.0,3.0,12900000,6673.56
Vijayanagar,3,1500.0,3.0,7550000,5033.33
Vijayanagar,3,1450.0,3.0,10000000,6896.55
Vijayanagar,3,1580.0,2.0,13400000,8481.01
Vijayanagar,3,1826.0,3.0,12100000,6626.51
Vijayanagar,3,1739.0,3.0,11600000,6670.5
Vijayanagar,3,1490.0,3.0,10000000,6711.41
Vijayanagar,2,1180.0,2.0,6500000,5508.47
Vijayanagar,1,606.0,1.0,3478000,5739.27
Vijayanagar,2,1352.0,2.0,6800000,5029.59
Vijayanagar,3,1527.0,3.0,11500000,7531.11
Vijayanagar,2,989.0,2.0,6000000,6066.73
Vijayanagar,3,1520.0,2.0,10300000,6776.32
Vijayanagar,3,1749.0,3.0,11700000,6689.54
Vijayanagar,2,1046.0,2.0,7500000,7170.17
Vijayanagar,1,606.0,1.0,4000000,6600.66
Vijayanagar,2,1200.0,2.0,6200000,5166.67
Vijayanagar,3,1300.0,2.0,7500000,5769.23
Vijayanagar,3,1484.0,3.0,7919000,5336.25
Vijayanagar,3,1760.0,3.0,14000000,7954.55
Vijayanagar,3,2047.0,3.0,13600000,6643.87
Vijayanagar,3,1200.0,2.0,7500000,6250.0
Vijayanagar,2,1178.0,2.0,8200000,6960.95
Vijayanagar,2,864.0,2.0,4500000,5208.33
Vijayanagar,2,920.0,2.0,6000000,6521.74
Vijayanagar,2,1019.0,2.0,5800000,5691.85
Vijayanagar,5,2400.0,6.0,12500000,5208.33
Vijayanagar,2,1180.0,2.0,8600000,7288.14
Vijayanagar,2,1046.0,2.0,4906000,4690.25
Vijayanagar,1,2400.0,2.0,23000000,9583.33
Vijayanagar,1,492.0,1.0,4000000,8130.08
Vijayanagar,3,1375.0,2.0,7500000,5454.55
Vishveshwarya Layout,1,750.0,1.0,3000000,4000.0
Vishveshwarya Layout,4,2000.0,4.0,7500000,3750.0
Vishveshwarya Layout,6,2100.0,6.0,9200000,4380.95
Vishveshwarya Layout,4,2000.0,3.0,9000000,4500.0
Vishwapriya Layout,2,820.0,2.0,3000000,3658.54
Vishwapriya Layout,2,770.0,2.0,3000000,3896.1
Vishwapriya Layout,2,910.0,2.0,3600000,3956.04
Vishwapriya Layout,2,890.0,2.0,3700000,4157.3
Vittasandra,2,1404.0,2.0,7100000,5056.98
Vittasandra,2,1246.0,2.0,6700000,5377.21
Vittasandra,2,1404.0,2.0,6930000,4935.9
Vittasandra,2,1246.0,2.0,6730000,5401.28
Vittasandra,2,1246.0,2.0,6450000,5176.57
Vittasandra,2,1246.0,2.0,6450000,5176.57
Vittasandra,2,1246.0,2.0,6800000,5457.46
Vittasandra,3,1743.0,3.0,8500000,4876.65
Vittasandra,2,1238.0,2.0,6700000,5411.95
Vittasandra,2,1404.0,2.0,7500000,5341.88
Vittasandra,2,1246.0,2.0,6500000,5216.69
Vittasandra,2,1238.0,2.0,6700000,5411.95
Vittasandra,2,1246.0,2.0,6740000,5409.31
Vittasandra,2,1259.0,2.0,6740000,5353.46
Vittasandra,2,1404.0,2.0,6880000,4900.28
Vittasandra,2,1246.0,2.0,6230000,5000.0
Vittasandra,2,1246.0,2.0,6300000,5056.18
Vittasandra,2,1246.0,2.0,6740000,5409.31
Vittasandra,2,1246.0,2.0,6540000,5248.8
Vittasandra,3,1650.0,3.0,8400000,5090.91
Vittasandra,2,1238.0,2.0,6731999,5437.8
Vittasandra,2,1246.0,2.0,6740000,5409.31
Vittasandra,3,1650.0,3.0,8500000,5151.52
Vittasandra,2,1246.0,2.0,6730000,5401.28
Vittasandra,2,1404.0,2.0,7000000,4985.75
Vittasandra,2,1259.0,2.0,6748000,5359.81
Vittasandra,2,1404.0,2.0,7500000,5341.88
Vittasandra,3,1650.0,3.0,8550000,5181.82
Vittasandra,2,1246.0,2.0,6700000,5377.21
Vittasandra,3,1650.0,3.0,8500000,5151.52
Vittasandra,3,1650.0,3.0,8550000,5181.82
Vittasandra,2,1404.0,2.0,7200000,5128.21
Vittasandra,2,1246.0,2.0,6750000,5417.34
Vittasandra,2,1246.0,2.0,6750000,5417.34
Vittasandra,2,1404.0,2.0,7000000,4985.75
Vittasandra,2,1246.0,2.0,6500000,5216.69
Vittasandra,2,1246.0,2.0,6740000,5409.31
Vittasandra,3,1648.0,3.0,8500000,5157.77
Whitefield,2,1170.0,2.0,3800000,3247.86
Whitefield,3,1800.0,2.0,7000000,3888.89
Whitefield,3,1610.0,3.0,8100000,5031.06
Whitefield,2,1459.0,2.0,9482000,6498.97
Whitefield,3,2010.0,3.0,9100000,4527.36
Whitefield,2,1116.0,2.0,5191000,4651.43
Whitefield,2,1225.0,2.0,4760000,3885.71
Whitefield,2,1075.0,2.0,5300000,4930.23
Whitefield,2,1280.0,2.0,7500000,5859.38
Whitefield,2,1173.0,2.0,5800000,4944.59
Whitefield,3,1910.0,3.0,16100000,8429.32
Whitefield,4,3252.0,4.0,23000000,7072.57
Whitefield,4,11890.0,4.0,70000000,5887.3
Whitefield,2,1130.0,2.0,4216000,3730.97
Whitefield,2,1040.0,2.0,4850000,4663.46
Whitefield,2,1150.0,2.0,7000000,6086.96
Whitefield,3,1768.0,3.0,10100000,5712.67
Whitefield,3,1500.0,3.0,6195000,4130.0
Whitefield,4,4144.0,4.0,31500000,7601.35
Whitefield,4,4104.0,4.0,36000000,8771.93
Whitefield,3,1790.0,3.0,10000000,5586.59
Whitefield,3,1720.0,3.0,10000000,5813.95
Whitefield,2,1140.0,2.0,5600000,4912.28
Whitefield,3,1640.0,4.0,9100000,5548.78
Whitefield,2,805.0,2.0,3500000,4347.83
Whitefield,2,1155.0,2.0,5995000,5190.48
Whitefield,3,2280.0,4.0,12600000,5526.32
Whitefield,3,1650.0,3.0,6000000,3636.36
Whitefield,2,1447.0,2.0,8300000,5736.01
Whitefield,2,1116.0,2.0,5191000,4651.43
Whitefield,3,1897.0,3.0,13000000,6852.93
Whitefield,3,2225.0,2.0,12500000,5617.98
Whitefield,2,1495.0,2.0,7950000,5317.73
Whitefield,2,1113.0,2.0,6200000,5570.53
Whitefield,4,2268.0,3.0,16300000,7186.95
Whitefield,3,1560.0,2.0,7200000,4615.38
Whitefield,2,1200.0,2.0,4584000,3820.0
Whitefield,4,2400.0,4.0,20000000,8333.33
Whitefield,3,1985.0,3.0,7500000,3778.34
Whitefield,2,1360.0,2.0,9500000,6985.29
Whitefield,2,1254.0,2.0,4000000,3189.79
Whitefield,3,1697.0,3.0,9479000,5585.74
Whitefield,4,5000.0,4.0,40000000,8000.0
Whitefield,4,3000.0,5.0,25000000,8333.33
Whitefield,3,1700.0,3.0,11500000,6764.71
Whitefield,2,1140.0,2.0,4100000,3596.49
Whitefield,2,1190.0,2.0,5700000,4789.92
Whitefield,3,2842.0,3.0,16200000,5700.21
Whitefield,3,1403.0,2.0,6081000,4334.28
Whitefield,2,1232.0,2.0,4500000,3652.6
Whitefield,3,1485.0,3.0,6500000,4377.1
Whitefield,3,1500.0,3.0,13000000,8666.67
Whitefield,2,1280.0,2.0,7500000,5859.38
Whitefield,2,1330.0,2.0,7100000,5338.35
Whitefield,3,1405.0,2.0,7800000,5551.6
Whitefield,3,2225.0,3.0,11500000,5168.54
Whitefield,2,1272.0,2.0,9505000,7472.48
Whitefield,2,1205.0,2.0,3900000,3236.51
